,CreditScore,Geography,Gender,Age,Balance,Tenure,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4947,557.0,S2,Male,34.0,129031.23,6.0,1.0,0.0,0.0,60585.74,0
4948,576.0,S2,Male,41.0,62397.41,5.0,1.0,0.0,1.0,135196.3,0
4949,641.0,S1,Female,42.0,146767.32,5.0,1.0,1.0,0.0,106644.94,0
4950,515.0,S2,Male,29.0,165041.45,6.0,1.0,1.0,0.0,112010.71,0
4951,636.0,S0,Male,46.0,115717.24,3.0,2.0,1.0,0.0,68945.62,0
4952,551.0,S2,Male,36.0,92694.9,4.0,1.0,1.0,0.0,123057.84,0
4953,525.0,S0,Male,44.0,62397.41,3.0,2.0,0.0,0.0,106372.25,0
4954,603.0,S2,Male,39.0,143604.84,4.0,1.0,0.0,1.0,138694.0,0
4955,522.0,S2,Male,49.0,62397.41,6.0,2.0,1.0,0.0,87740.2,0
4956,665.0,S1,Female,47.0,155848.33,3.0,2.0,1.0,0.0,85307.4,0
4957,604.0,S0,Male,37.0,62397.41,6.0,2.0,1.0,1.0,75868.76,0
4958,753.0,S0,Female,39.0,109089.28,6.0,2.0,1.0,0.0,98924.58,0
4959,553.0,S1,Female,37.0,141803.98,2.0,2.0,1.0,1.0,100293.32,0
4960,567.0,S1,Male,38.0,140666.9,6.0,1.0,1.0,0.0,86317.06,0
4961,655.0,S1,Male,38.0,116017.35,2.0,2.0,1.0,1.0,116109.61,0
4962,619.0,S1,Male,37.0,98861.08,3.0,2.0,0.0,1.0,135147.68,0
4963,615.0,S1,Female,42.0,134125.44,4.0,1.0,1.0,0.0,72652.26,0
4964,657.0,S0,Male,44.0,62397.41,4.0,2.0,0.0,0.0,123954.28,0
4965,701.0,S0,Female,34.0,114798.67,4.0,1.0,1.0,1.0,57699.08,0
4966,660.0,S0,Male,41.0,103749.62,3.0,2.0,1.0,1.0,97133.18,0
4967,562.0,S0,Male,42.0,62397.41,5.0,2.0,1.0,0.0,77649.65,0
4968,709.0,S0,Male,32.0,62397.41,4.0,2.0,1.0,1.0,126685.04,0
4969,641.0,S1,Female,47.0,132966.87,5.0,2.0,0.0,1.0,81802.8,0
4970,501.0,S0,Female,46.0,62397.41,6.0,1.0,0.0,1.0,102078.34,0
4971,607.0,S0,Male,42.0,116823.02,6.0,1.0,1.0,1.0,106014.12,0
4972,634.0,S0,Male,42.0,103862.67,4.0,1.0,1.0,1.0,106484.53,0
4973,705.0,S1,Male,37.0,112550.24,5.0,2.0,0.0,0.0,141311.79,0
4974,546.0,S0,Female,42.0,62397.41,3.0,2.0,0.0,1.0,123836.84,0
4975,658.0,S2,Male,43.0,95328.86,4.0,1.0,1.0,1.0,58045.64,0
4976,753.0,S1,Female,33.0,97270.92,6.0,2.0,1.0,0.0,94832.66,0
4977,634.0,S2,Female,44.0,113250.85,5.0,2.0,1.0,1.0,72484.53,0
4978,698.0,S1,Male,41.0,116799.2,6.0,2.0,0.0,0.0,99764.96,0
4979,706.0,S1,Male,39.0,126218.39,7.0,1.0,0.0,0.0,73161.16,0
4980,648.0,S0,Male,42.0,99721.06,5.0,1.0,1.0,0.0,140198.68,0
4981,633.0,S1,Male,52.0,135123.09,6.0,1.0,1.0,1.0,78345.28,0
4982,753.0,S1,Female,39.0,127569.74,4.0,2.0,1.0,1.0,95219.16,0
4983,492.0,S2,Female,43.0,62397.41,5.0,2.0,1.0,0.0,117394.75,0
4984,706.0,S2,Male,44.0,114079.26,6.0,1.0,0.0,1.0,84959.81,0
4985,648.0,S0,Male,44.0,62397.41,3.0,1.0,1.0,1.0,64695.76,0
4986,661.0,S0,Male,36.0,62397.41,3.0,2.0,1.0,0.0,132689.89,0
4987,601.0,S0,Female,43.0,100982.43,6.0,1.0,0.0,0.0,78004.95,0
4988,596.0,S0,Female,37.0,102274.77,2.0,1.0,1.0,0.0,90763.38,0
4989,703.0,S0,Male,54.0,97435.56,6.0,1.0,1.0,1.0,86993.01,0
4990,644.0,S1,Male,49.0,154665.87,3.0,2.0,0.0,1.0,71981.91,0
4991,650.0,S0,Male,55.0,62397.41,6.0,1.0,1.0,0.0,122669.28,1
4992,675.0,S0,Female,29.0,62397.41,4.0,2.0,1.0,1.0,117158.48,0
4993,668.0,S1,Female,36.0,136380.77,5.0,1.0,1.0,1.0,93599.85,0
4994,676.0,S0,Female,44.0,117582.84,5.0,1.0,0.0,1.0,121070.52,0
4995,596.0,S1,Female,47.0,110925.94,4.0,2.0,1.0,0.0,118673.84,1
4996,590.0,S2,Female,47.0,62397.41,4.0,2.0,0.0,1.0,100735.49,0
4997,590.0,S1,Male,51.0,125648.39,3.0,1.0,1.0,0.0,61527.35,1
4998,601.0,S1,Male,38.0,155236.99,5.0,2.0,1.0,0.0,105856.31,0
4999,541.0,S2,Male,39.0,90031.18,2.0,1.0,1.0,1.0,115681.97,0
5000,685.0,S0,Male,44.0,62397.41,4.0,2.0,0.0,0.0,131151.15,0
5001,651.0,S0,Male,47.0,136819.21,5.0,1.0,1.0,0.0,135507.19,0
5002,666.0,S2,Female,44.0,62397.41,5.0,1.0,0.0,1.0,124218.75,0
5003,581.0,S0,Female,36.0,62397.41,2.0,1.0,1.0,0.0,73275.51,0
5004,745.0,S0,Female,36.0,62397.41,6.0,2.0,1.0,1.0,75303.62,0
5005,631.0,S0,Male,35.0,102386.36,7.0,1.0,1.0,1.0,89247.35,0
5006,634.0,S2,Female,42.0,144627.61,2.0,1.0,0.0,1.0,76296.6,0
5007,606.0,S2,Female,51.0,128015.09,5.0,3.0,1.0,0.0,136009.84,1
5008,492.0,S1,Male,44.0,146220.59,6.0,2.0,0.0,1.0,130864.48,0
5009,576.0,S0,Female,40.0,62397.41,5.0,2.0,1.0,0.0,82999.75,0
5010,651.0,S0,Female,39.0,62397.41,5.0,2.0,1.0,1.0,113140.72,0
5011,640.0,S0,Female,37.0,102399.66,3.0,1.0,0.0,0.0,59238.0,0
5012,519.0,S1,Male,42.0,119493.33,6.0,1.0,0.0,0.0,62594.12,0
5013,698.0,S2,Female,38.0,114425.02,4.0,2.0,1.0,1.0,132978.27,0
5014,657.0,S1,Female,57.0,134376.95,3.0,1.0,0.0,0.0,101117.89,1
5015,658.0,S0,Female,39.0,62397.41,4.0,2.0,1.0,1.0,88688.38,0
5016,699.0,S0,Male,37.0,121547.96,5.0,1.0,1.0,1.0,125213.06,0
5017,606.0,S0,Female,34.0,62397.41,3.0,2.0,1.0,0.0,63697.2,0
5018,625.0,S0,Male,42.0,62397.41,5.0,2.0,1.0,0.0,89485.65,0
5019,633.0,S2,Female,41.0,130508.65,3.0,1.0,1.0,0.0,94059.34,0
5020,675.0,S0,Female,50.0,62397.41,4.0,2.0,0.0,1.0,95740.98,0
5021,627.0,S2,Female,30.0,62397.41,3.0,2.0,0.0,0.0,69721.14,0
5022,685.0,S0,Male,45.0,133588.21,3.0,2.0,1.0,0.0,130653.28,0
5023,665.0,S2,Male,47.0,62397.41,4.0,2.0,1.0,1.0,114903.29,0
5024,688.0,S2,Male,41.0,139700.68,3.0,1.0,1.0,1.0,94568.88,0
5025,748.0,S2,Male,48.0,62397.41,6.0,1.0,0.0,0.0,64853.3,0
5026,610.0,S0,Female,40.0,62397.41,5.0,2.0,0.0,1.0,63068.24,0
5027,603.0,S0,Male,43.0,118272.24,5.0,1.0,0.0,0.0,61613.21,0
5028,698.0,S1,Female,42.0,122976.76,3.0,2.0,1.0,0.0,103992.38,0
5029,547.0,S0,Female,44.0,62397.41,5.0,2.0,1.0,1.0,59113.13,0
5030,652.0,S2,Male,31.0,62397.41,6.0,2.0,0.0,0.0,117985.44,0
5031,644.0,S0,Male,37.0,108197.9,5.0,1.0,1.0,0.0,132839.58,0
5032,693.0,S1,Female,48.0,118444.56,4.0,3.0,1.0,0.0,125311.76,1
5033,629.0,S1,Female,42.0,132010.32,5.0,2.0,1.0,0.0,81824.74,0
5034,582.0,S0,Female,40.0,62397.41,6.0,2.0,0.0,0.0,93445.51,0
5035,673.0,S2,Male,37.0,133444.24,4.0,1.0,0.0,0.0,116139.01,0
5036,617.0,S2,Male,39.0,123288.84,3.0,1.0,0.0,0.0,108225.19,0
5037,678.0,S1,Female,39.0,137995.69,6.0,2.0,1.0,0.0,130064.59,0
5038,583.0,S1,Male,40.0,129997.39,6.0,2.0,1.0,1.0,108466.02,0
5039,599.0,S0,Female,44.0,108299.91,3.0,1.0,1.0,0.0,106681.69,0
5040,650.0,S0,Male,39.0,62397.41,6.0,1.0,0.0,0.0,88770.28,0
5041,669.0,S1,Male,39.0,79997.01,4.0,1.0,1.0,0.0,80317.08,0
5042,621.0,S1,Female,42.0,136154.1,6.0,1.0,0.0,1.0,62363.55,0
5043,611.0,S0,Female,35.0,62397.41,4.0,2.0,1.0,0.0,80201.12,0
5044,753.0,S1,Female,43.0,119941.86,5.0,1.0,1.0,0.0,99869.25,0
5045,556.0,S0,Female,36.0,62397.41,6.0,2.0,1.0,0.0,65946.88,0
5046,583.0,S0,Male,40.0,62397.41,6.0,2.0,1.0,0.0,62506.43,0
5047,542.0,S0,Female,39.0,107786.7,4.0,1.0,1.0,1.0,125166.7,0
5048,622.0,S1,Male,52.0,115011.79,3.0,1.0,1.0,0.0,80996.78,1
5049,592.0,S0,Female,32.0,62397.41,2.0,2.0,1.0,1.0,117243.76,0
5050,661.0,S2,Female,48.0,90835.42,5.0,2.0,0.0,1.0,76815.15,0
5051,626.0,S0,Male,42.0,156057.31,3.0,2.0,1.0,0.0,96946.45,0
5052,591.0,S0,Male,36.0,62397.41,4.0,2.0,1.0,1.0,117945.79,0
5053,666.0,S0,Female,38.0,62397.41,3.0,2.0,0.0,0.0,104114.17,0
5054,753.0,S1,Female,44.0,111648.17,4.0,2.0,0.0,0.0,102843.78,0
5055,693.0,S0,Male,39.0,124001.04,5.0,2.0,1.0,1.0,92702.78,0
5056,634.0,S2,Male,69.0,125863.65,5.0,1.0,0.0,1.0,96463.78,0
5057,668.0,S0,Female,34.0,129248.99,3.0,1.0,1.0,0.0,111390.77,0
5058,674.0,S2,Male,56.0,62397.41,3.0,1.0,1.0,1.0,140760.74,0
5059,643.0,S2,Male,57.0,152220.4,3.0,1.0,1.0,1.0,66765.16,0
5060,753.0,S1,Female,40.0,119838.01,5.0,1.0,0.0,1.0,112602.18,0
5061,665.0,S0,Female,56.0,108663.94,3.0,1.0,1.0,1.0,127218.31,1
5062,588.0,S2,Male,50.0,62397.41,7.0,2.0,0.0,0.0,75200.53,0
5063,672.0,S1,Female,43.0,109214.67,5.0,2.0,1.0,1.0,138553.87,0
5064,710.0,S1,Male,39.0,109697.07,5.0,2.0,1.0,0.0,132813.79,0
5065,546.0,S2,Male,67.0,112106.83,4.0,1.0,1.0,1.0,92035.94,0
5066,713.0,S2,Female,37.0,123560.49,3.0,2.0,0.0,0.0,92260.04,0
5067,654.0,S0,Male,43.0,62397.41,4.0,2.0,1.0,0.0,140833.59,0
5068,646.0,S0,Female,30.0,111840.55,6.0,1.0,1.0,0.0,65250.52,0
5069,623.0,S2,Female,39.0,62397.41,5.0,2.0,0.0,0.0,59193.7,0
5070,645.0,S0,Male,31.0,62397.41,4.0,1.0,1.0,1.0,131414.1,0
5071,589.0,S0,Male,34.0,62397.41,5.0,2.0,1.0,0.0,79305.29,0
5072,549.0,S0,Female,47.0,62397.41,4.0,1.0,0.0,0.0,130876.15,1
5073,599.0,S1,Male,43.0,157378.62,3.0,2.0,0.0,1.0,132349.38,0
5074,601.0,S1,Male,40.0,115345.12,3.0,2.0,1.0,1.0,112907.6,0
5075,643.0,S0,Female,49.0,120556.06,6.0,2.0,0.0,0.0,92868.46,0
5076,571.0,S0,Female,43.0,62397.41,7.0,2.0,1.0,1.0,65330.78,0
5077,676.0,S2,Male,41.0,62397.41,3.0,2.0,1.0,0.0,79805.22,0
5078,609.0,S2,Male,37.0,100930.17,5.0,2.0,1.0,1.0,127109.83,0
5079,643.0,S1,Female,47.0,104990.9,2.0,2.0,0.0,1.0,72248.05,0
5080,643.0,S2,Male,38.0,124676.91,5.0,2.0,1.0,1.0,119814.2,0
5081,582.0,S0,Male,39.0,112318.92,3.0,2.0,0.0,1.0,136559.58,0
5082,674.0,S0,Female,55.0,84522.64,4.0,1.0,1.0,0.0,85498.99,1
5083,714.0,S0,Male,38.0,122937.69,3.0,2.0,0.0,0.0,91335.64,0
5084,647.0,S1,Male,41.0,121637.17,3.0,2.0,1.0,0.0,69250.84,0
5085,557.0,S0,Female,39.0,62397.41,6.0,2.0,0.0,1.0,117790.3,0
5086,704.0,S2,Male,37.0,62397.41,6.0,2.0,0.0,1.0,79115.96,0
5087,570.0,S0,Male,41.0,62397.41,6.0,2.0,0.0,0.0,113828.45,0
5088,684.0,S0,Female,39.0,62397.41,4.0,2.0,1.0,0.0,106422.76,0
5089,688.0,S2,Female,40.0,62397.41,6.0,2.0,1.0,1.0,107045.48,0
5090,622.0,S0,Female,60.0,62397.41,5.0,1.0,1.0,0.0,69452.09,1
5091,641.0,S2,Male,42.0,106225.98,3.0,1.0,1.0,1.0,90598.14,0
5092,709.0,S0,Male,39.0,132292.05,5.0,2.0,0.0,0.0,86384.75,0
5093,690.0,S1,Male,42.0,130639.63,6.0,3.0,1.0,0.0,93828.43,1
5094,625.0,S2,Male,44.0,113736.32,5.0,1.0,1.0,1.0,100271.82,0
5095,550.0,S0,Male,43.0,119170.58,3.0,2.0,1.0,0.0,98978.65,0
5096,596.0,S0,Male,40.0,62397.41,3.0,2.0,1.0,0.0,101479.9,0
5097,688.0,S1,Male,44.0,158098.58,5.0,2.0,1.0,1.0,116298.66,0
5098,610.0,S1,Male,47.0,87104.13,6.0,2.0,1.0,0.0,80158.66,0
5099,715.0,S2,Female,44.0,62397.41,4.0,2.0,1.0,0.0,115891.15,0
5100,582.0,S1,Female,40.0,132751.95,3.0,1.0,1.0,0.0,136394.18,0
5101,586.0,S0,Male,48.0,119305.89,5.0,1.0,1.0,0.0,81635.65,0
5102,711.0,S0,Female,45.0,141083.4,4.0,1.0,1.0,1.0,132150.52,0
5103,722.0,S2,Male,40.0,62397.41,5.0,2.0,0.0,1.0,117326.49,0
5104,646.0,S0,Female,39.0,94109.43,3.0,1.0,1.0,1.0,74785.12,0
5105,606.0,S0,Male,37.0,114741.8,3.0,1.0,0.0,0.0,125334.23,0
5106,665.0,S2,Female,46.0,62397.41,3.0,2.0,1.0,0.0,71096.22,0
5107,628.0,S0,Male,28.0,62397.41,7.0,2.0,0.0,1.0,79946.65,0
5108,531.0,S0,Male,39.0,62397.41,5.0,1.0,0.0,0.0,76014.94,0
5109,554.0,S2,Male,42.0,62397.41,3.0,2.0,0.0,0.0,82162.55,0
5110,620.0,S0,Female,47.0,62397.41,3.0,1.0,1.0,1.0,118464.0,0
5111,587.0,S1,Male,40.0,130893.47,7.0,2.0,1.0,1.0,68052.96,0
5112,564.0,S2,Male,39.0,117007.69,6.0,1.0,0.0,1.0,119002.2,0
5113,618.0,S2,Male,34.0,62397.41,5.0,2.0,1.0,1.0,60345.16,0
5114,690.0,S0,Male,34.0,62397.41,7.0,2.0,0.0,0.0,63043.43,0
5115,719.0,S1,Male,42.0,132393.37,3.0,2.0,1.0,1.0,141952.41,0
5116,561.0,S1,Female,48.0,113023.81,5.0,1.0,0.0,1.0,117359.18,1
5117,601.0,S1,Male,42.0,98418.27,3.0,2.0,0.0,0.0,115767.79,0
5118,752.0,S2,Male,44.0,118151.64,4.0,1.0,1.0,1.0,70634.87,0
5119,657.0,S0,Female,42.0,160871.49,5.0,1.0,1.0,1.0,93850.69,0
5120,653.0,S0,Male,34.0,62397.41,3.0,2.0,1.0,1.0,101885.73,0
5121,669.0,S0,Female,45.0,62397.41,4.0,2.0,0.0,0.0,92594.08,0
5122,628.0,S0,Female,67.0,111280.64,5.0,1.0,0.0,1.0,102006.27,0
5123,641.0,S1,Male,39.0,125008.9,6.0,2.0,0.0,0.0,57807.48,0
5124,649.0,S1,Male,37.0,111320.32,4.0,2.0,0.0,0.0,78005.82,0
5125,550.0,S2,Male,47.0,116187.99,5.0,1.0,1.0,0.0,71496.06,0
5126,539.0,S0,Male,42.0,62397.41,7.0,1.0,1.0,1.0,90078.04,0
5127,620.0,S0,Female,44.0,62397.41,5.0,2.0,1.0,1.0,113292.26,0
5128,565.0,S0,Male,37.0,99197.77,4.0,1.0,0.0,1.0,111385.48,0
5129,675.0,S0,Male,35.0,62397.41,4.0,2.0,1.0,1.0,110148.85,0
5130,753.0,S2,Female,32.0,134297.86,6.0,1.0,0.0,1.0,84273.99,0
5131,574.0,S0,Male,44.0,62397.41,5.0,2.0,1.0,0.0,131373.44,0
5132,685.0,S0,Female,42.0,62397.41,6.0,2.0,1.0,1.0,88626.2,0
5133,567.0,S1,Female,45.0,134121.21,3.0,1.0,1.0,0.0,94141.56,1
5134,612.0,S2,Female,57.0,62397.41,3.0,2.0,1.0,1.0,130319.54,0
5135,630.0,S0,Female,40.0,116833.04,4.0,1.0,1.0,1.0,139293.04,0
5136,713.0,S0,Female,39.0,97731.96,6.0,1.0,1.0,1.0,86661.34,0
5137,614.0,S2,Female,51.0,106182.92,3.0,1.0,1.0,1.0,101862.86,0
5138,620.0,S1,Female,37.0,100997.12,6.0,1.0,0.0,0.0,140795.05,0
5139,577.0,S2,Male,56.0,62397.41,5.0,2.0,1.0,1.0,74212.3,0
5140,635.0,S0,Male,37.0,112699.45,5.0,1.0,0.0,1.0,78678.39,0
5141,602.0,S0,Female,44.0,62397.41,3.0,2.0,1.0,0.0,109860.51,0
5142,632.0,S2,Female,42.0,137573.39,6.0,1.0,1.0,0.0,107811.08,0
5143,614.0,S2,Female,41.0,62397.41,2.0,2.0,1.0,0.0,104931.82,0
5144,660.0,S1,Male,57.0,116085.77,4.0,1.0,0.0,1.0,127008.36,0
5145,522.0,S0,Female,40.0,97387.62,5.0,1.0,1.0,0.0,118416.16,0
5146,622.0,S1,Female,36.0,111313.76,4.0,1.0,0.0,1.0,113563.93,0
5147,637.0,S2,Male,29.0,62397.41,6.0,1.0,1.0,0.0,104356.85,0
5148,653.0,S2,Female,48.0,62397.41,4.0,2.0,0.0,1.0,102084.02,0
5149,560.0,S0,Male,38.0,151867.33,5.0,2.0,1.0,0.0,67023.01,0
5150,671.0,S1,Female,39.0,113756.57,7.0,2.0,1.0,0.0,67387.01,0
5151,571.0,S0,Female,40.0,100087.24,7.0,2.0,0.0,1.0,138302.69,0
5152,625.0,S0,Female,40.0,62397.41,4.0,2.0,0.0,0.0,111041.14,0
5153,738.0,S0,Male,38.0,62397.41,6.0,2.0,0.0,0.0,61659.78,0
5154,747.0,S0,Female,46.0,62397.41,5.0,2.0,1.0,0.0,96138.92,0
5155,628.0,S0,Male,34.0,132686.15,4.0,1.0,1.0,0.0,127486.74,0
5156,637.0,S0,Female,34.0,62397.41,4.0,2.0,1.0,1.0,90183.02,0
5157,563.0,S1,Male,43.0,126368.45,4.0,1.0,1.0,1.0,64378.47,0
5158,684.0,S1,Female,44.0,120402.93,3.0,2.0,0.0,0.0,134182.45,0
5159,632.0,S0,Male,44.0,114049.59,6.0,1.0,1.0,0.0,81165.39,0
5160,636.0,S1,Male,48.0,117191.51,5.0,2.0,1.0,1.0,71826.01,0
5161,672.0,S0,Female,37.0,139127.37,3.0,1.0,0.0,1.0,64794.09,0
5162,753.0,S1,Female,34.0,118607.92,6.0,2.0,1.0,1.0,104591.9,0
5163,630.0,S1,Male,39.0,133965.26,4.0,1.0,1.0,1.0,62307.85,0
5164,717.0,S1,Male,41.0,120561.79,5.0,2.0,0.0,0.0,58312.14,0
5165,613.0,S0,Male,36.0,113405.52,5.0,1.0,1.0,1.0,61250.8,0
5166,590.0,S0,Female,42.0,62397.41,5.0,1.0,1.0,1.0,94632.7,0
5167,655.0,S0,Female,44.0,101420.86,6.0,1.0,0.0,0.0,137833.86,1
5168,597.0,S0,Male,41.0,62397.41,3.0,2.0,1.0,1.0,62643.86,0
5169,600.0,S0,Female,46.0,129757.91,5.0,1.0,1.0,0.0,140261.07,0
5170,647.0,S1,Male,49.0,113210.98,3.0,2.0,0.0,1.0,139713.54,0
5171,632.0,S0,Female,38.0,104502.32,4.0,1.0,0.0,1.0,67679.61,0
5172,558.0,S1,Male,32.0,134147.27,6.0,1.0,0.0,0.0,72060.06,0
5173,500.0,S0,Male,42.0,62397.41,3.0,2.0,1.0,0.0,115660.58,0
5174,636.0,S0,Male,42.0,62397.41,4.0,2.0,0.0,0.0,94937.26,0
5175,636.0,S0,Male,42.0,111313.64,3.0,1.0,1.0,0.0,67412.46,0
5176,626.0,S1,Male,35.0,143245.92,6.0,2.0,1.0,0.0,69051.25,0
5177,753.0,S0,Male,55.0,128398.56,5.0,1.0,1.0,1.0,108147.67,0
5178,531.0,S0,Male,46.0,119066.98,7.0,1.0,1.0,1.0,69553.72,0
5179,560.0,S0,Male,47.0,62397.41,3.0,2.0,1.0,0.0,110901.83,0
5180,753.0,S2,Female,47.0,119869.5,4.0,2.0,1.0,1.0,103862.56,0
5181,555.0,S2,Female,48.0,128447.46,7.0,1.0,1.0,0.0,80861.06,0
5182,607.0,S1,Female,41.0,128088.68,3.0,2.0,0.0,0.0,90481.69,0
5183,601.0,S0,Male,57.0,62397.41,5.0,2.0,1.0,1.0,126488.7,0
5184,568.0,S0,Female,44.0,103911.18,4.0,1.0,0.0,1.0,81168.89,0
5185,600.0,S0,Male,42.0,92560.8,4.0,1.0,1.0,1.0,73669.6,0
5186,660.0,S0,Female,48.0,62397.41,2.0,2.0,1.0,1.0,111030.88,0
5187,649.0,S0,Female,37.0,133487.1,6.0,1.0,1.0,1.0,64433.11,0
5188,569.0,S2,Male,38.0,62397.41,4.0,2.0,1.0,0.0,80212.34,0
5189,539.0,S1,Female,39.0,125344.57,5.0,2.0,1.0,1.0,124954.61,0
5190,623.0,S0,Male,62.0,62397.41,2.0,2.0,0.0,1.0,75462.63,0
5191,512.0,S0,Male,44.0,129907.77,7.0,2.0,1.0,0.0,121564.93,0
5192,657.0,S0,Female,46.0,138965.42,4.0,1.0,1.0,0.0,61443.43,0
5193,605.0,S0,Male,53.0,62397.41,5.0,2.0,0.0,1.0,79750.25,0
5194,576.0,S0,Male,36.0,62397.41,6.0,1.0,1.0,1.0,68502.96,0
5195,686.0,S2,Male,53.0,62397.41,4.0,2.0,1.0,1.0,74049.25,0
5196,662.0,S1,Female,41.0,115304.33,3.0,2.0,1.0,1.0,79995.39,0
5197,598.0,S2,Female,61.0,94051.59,3.0,1.0,1.0,1.0,122209.08,0
5198,628.0,S0,Female,42.0,62397.41,3.0,2.0,0.0,0.0,133458.49,0
5199,611.0,S1,Male,42.0,104944.04,7.0,1.0,1.0,1.0,136008.18,0
5200,715.0,S0,Female,43.0,130319.46,4.0,1.0,0.0,1.0,105560.66,0
5201,661.0,S2,Female,37.0,62397.41,3.0,2.0,1.0,0.0,106650.18,0
5202,603.0,S0,Female,39.0,62397.41,3.0,1.0,0.0,0.0,72803.93,0
5203,691.0,S1,Male,31.0,110025.58,4.0,2.0,1.0,1.0,75463.06,0
5204,671.0,S0,Female,44.0,62397.41,4.0,2.0,0.0,1.0,128735.72,0
5205,574.0,S0,Male,40.0,62397.41,3.0,2.0,0.0,0.0,104966.52,0
5206,673.0,S0,Female,39.0,121859.69,4.0,2.0,1.0,1.0,115346.52,0
5207,600.0,S1,Female,49.0,123103.7,6.0,1.0,1.0,0.0,84681.72,1
5208,579.0,S0,Female,34.0,62397.41,3.0,2.0,1.0,1.0,90931.49,0
5209,587.0,S0,Female,34.0,62397.41,6.0,2.0,1.0,0.0,111403.32,0
5210,617.0,S1,Male,40.0,118855.73,6.0,1.0,1.0,1.0,96178.04,0
5211,696.0,S0,Female,50.0,62397.41,3.0,2.0,0.0,0.0,127396.1,0
5212,690.0,S0,Female,50.0,77275.63,5.0,1.0,0.0,0.0,127000.01,1
5213,730.0,S2,Male,42.0,126287.77,4.0,2.0,1.0,1.0,131788.87,0
5214,638.0,S0,Male,44.0,140913.85,5.0,1.0,0.0,1.0,71795.06,0
5215,626.0,S1,Male,39.0,111969.75,5.0,2.0,1.0,1.0,74617.32,0
5216,593.0,S2,Female,36.0,112281.25,7.0,1.0,1.0,1.0,112588.93,0
5217,540.0,S2,Male,33.0,62397.41,5.0,1.0,0.0,1.0,139443.81,0
5218,703.0,S0,Male,37.0,62397.41,5.0,2.0,1.0,1.0,142253.38,0
5219,609.0,S0,Female,59.0,114803.14,3.0,1.0,1.0,0.0,84216.5,1
5220,669.0,S0,Male,35.0,124079.6,5.0,1.0,1.0,1.0,86005.77,0
5221,611.0,S1,Male,44.0,114469.72,6.0,2.0,0.0,0.0,117397.12,0
5222,605.0,S0,Male,38.0,98520.91,5.0,1.0,1.0,1.0,122060.95,0
5223,654.0,S0,Female,36.0,101378.04,3.0,2.0,1.0,1.0,109771.75,0
5224,650.0,S0,Male,47.0,120339.16,4.0,1.0,0.0,0.0,67614.07,0
5225,654.0,S2,Female,35.0,62397.41,4.0,2.0,1.0,1.0,139277.22,0
5226,680.0,S0,Male,36.0,62397.41,7.0,2.0,1.0,1.0,126533.56,0
5227,654.0,S0,Female,57.0,62397.41,5.0,2.0,0.0,1.0,78694.95,0
5228,679.0,S0,Female,49.0,62397.41,5.0,1.0,1.0,0.0,71695.45,1
5229,610.0,S2,Female,48.0,115935.91,4.0,1.0,0.0,1.0,94302.94,0
5230,677.0,S1,Female,52.0,116425.14,6.0,2.0,1.0,0.0,117393.24,1
5231,635.0,S0,Female,43.0,62397.41,4.0,1.0,1.0,1.0,120193.85,0
5232,674.0,S2,Female,36.0,62397.41,6.0,2.0,1.0,1.0,117858.5,0
5233,690.0,S0,Male,47.0,109095.44,3.0,1.0,0.0,1.0,93838.96,0
5234,590.0,S0,Female,35.0,115571.23,5.0,1.0,1.0,1.0,75028.68,0
5235,573.0,S0,Female,43.0,107425.19,6.0,1.0,1.0,1.0,97833.68,0
5236,744.0,S2,Female,42.0,62397.41,7.0,2.0,1.0,0.0,104812.23,0
5237,614.0,S1,Female,34.0,115095.15,5.0,1.0,1.0,1.0,128630.02,0
5238,682.0,S0,Male,47.0,123052.91,6.0,1.0,1.0,0.0,89310.63,0
5239,644.0,S0,Female,39.0,133843.95,3.0,2.0,1.0,1.0,129210.35,0
5240,650.0,S1,Female,40.0,128928.22,3.0,2.0,0.0,0.0,136589.92,0
5241,604.0,S1,Male,32.0,161770.93,6.0,2.0,1.0,1.0,106851.41,0
5242,643.0,S2,Male,51.0,62397.41,6.0,1.0,0.0,1.0,58604.79,0
5243,668.0,S0,Female,38.0,62397.41,3.0,2.0,1.0,0.0,111127.06,0
5244,717.0,S0,Male,29.0,134466.56,5.0,1.0,1.0,0.0,71657.04,0
5245,729.0,S0,Male,44.0,113419.56,3.0,1.0,1.0,1.0,109247.81,0
5246,590.0,S0,Female,40.0,119856.15,3.0,2.0,0.0,0.0,64297.18,0
5247,671.0,S0,Female,47.0,62397.41,3.0,1.0,1.0,1.0,122138.94,0
5248,550.0,S0,Male,39.0,129750.79,4.0,1.0,1.0,1.0,139600.14,0
5249,692.0,S1,Male,51.0,111094.24,3.0,1.0,1.0,0.0,90317.47,1
5250,553.0,S0,Male,36.0,62397.41,5.0,2.0,1.0,1.0,102316.01,0
5251,699.0,S0,Male,40.0,62397.41,6.0,2.0,1.0,1.0,75817.44,0
5252,668.0,S2,Female,35.0,62397.41,5.0,2.0,1.0,1.0,97435.12,0
5253,598.0,S2,Male,43.0,62397.41,3.0,2.0,1.0,0.0,125122.1,0
5254,695.0,S0,Male,34.0,62397.41,6.0,2.0,1.0,1.0,124613.33,0
5255,684.0,S1,Female,47.0,112240.83,3.0,2.0,1.0,1.0,90931.23,0
